"","Country","Location","Population","Lat","Lon","PopClass"
"2140","CA","Westbank, British Columbia",6930,49.8286,-119.631,1
"2141","CA","Okanagan Mission, British Columbia",5000,49.8167,-119.483,1
"2142","CA","Braeloch, British Columbia",2500,49.7833,-119.517,1
"2143","CA","Ellison, British Columbia",1510,49.9363,-119.358,1
"2144","CA","Rutland, British Columbia",25000,49.8883,-119.391,2
"2145","CA","Beaverdell, British Columbia",213,49.4368,-119.089,1
"2146","CA","Carmi, British Columbia",25,49.5009,-119.122,1
"2147","CA","Okanagan, British Columbia",1923,50.0076,-119.397,1
"2148","CA","Winfield, British Columbia",500,50.0333,-119.402,1
"2149","CA","Woodsdale, British Columbia",500,50.0495,-119.39,1
"2150","CA","Okanagan Centre, British Columbia",150,50.05,-119.45,1
"2151","CA","Oyama, British Columbia",200,50.1111,-119.368,1
"2152","CA","Lumby, British Columbia",1634,50.25,-118.967,1
"2153","CA","Lavington, British Columbia",600,50.2313,-119.107,1
"2154","CA","Blue Springs, British Columbia",25,50.25,-118.85,1
"2155","CA","Shuswap Falls, British Columbia",50,50.294,-118.805,1
"2156","CA","Silver Star, British Columbia",175,50.3572,-119.059,1
"2157","CA","Cherryville, British Columbia",50,50.2407,-118.621,1
"2158","CA","Big White, British Columbia",75,49.7214,-118.94,1
"2159","CA","Squamish, British Columbia",9114,49.7024,-123.147,1
"2162","CA","Brackendale, British Columbia",2000,49.7667,-123.15,1
"2163","CA","Garibaldi Highlands, British Columbia",2000,49.7417,-123.135,1
"2165","CA","Whistler, British Columbia",5054,50.1215,-122.962,1
"2166","CA","Alpine Meadows, British Columbia",1000,50.15,-122.967,1
"2167","CA","Whistler Creek, British Columbia",2000,50.0935,-122.993,1
"2168","CA","Pemberton, British Columbia",2192,50.3167,-122.8,1
"2170","CA","Mount Currie, British Columbia",799,50.3249,-122.656,1
"2171","CA","Birken, British Columbia",100,50.4833,-122.617,1
"2172","CA","D'Arcy, British Columbia",154,50.55,-122.483,1
"2173","CA","Pemberton Meadows, British Columbia",10,50.4417,-122.917,1
"2174","CA","Ogden, British Columbia",50,50.7819,-122.822,1
"2175","CA","Gold Bridge, British Columbia",25,50.85,-122.833,1
"2176","CA","Horseshoe Bay, British Columbia",1000,49.3674,-123.273,1
"2177","CA","Snug Cove, British Columbia",300,49.3829,-123.336,1
"2178","CA","Gambier Harbour, British Columbia",400,49.3728,-123.414,1
"2179","CA","New Brighton, British Columbia",50,49.45,-123.433,1
"2180","CA","Gibsons, British Columbia",4182,49.4018,-123.514,1
"2181","CA","Williamsons Landing, British Columbia",25,49.4497,-123.469,1
"2182","CA","Langdale, British Columbia",500,49.4341,-123.477,1
"2183","CA","Roberts Creek, British Columbia",3302,49.426,-123.646,1
"2184","CA","Sechelt Indian Government District, British Columbia",827,49.4737,-123.744,1
"2185","CA","Sechelt, British Columbia",4000,49.4794,-123.762,1
"2186","CA","Wilson Creek, British Columbia",250,49.4409,-123.713,1
"2187","CA","Davis Bay, British Columbia",750,49.4453,-123.726,1
"2188","CA","Selma Park, British Columbia",750,49.4585,-123.733,1
"2189","CA","Welcome Beach, British Columbia",750,49.48,-123.894,1
"2190","CA","Halfmoon Bay, British Columbia",417,49.5146,-123.909,1
"2191","CA","Secret Cove, British Columbia",200,49.5363,-123.952,1
"2192","CA","Madeira Park, British Columbia",500,49.6157,-124.02,1
"2193","CA","Pope Landing, British Columbia",150,49.6145,-124.048,1
"2194","CA","Donnely Landing, British Columbia",200,49.625,-124.043,1
"2195","CA","Garden Bay, British Columbia",323,49.6366,-124.034,1
"2196","CA","Gillies Bay, British Columbia",400,49.6833,-124.483,1
"2197","CA","Stillwater, British Columbia",137,49.7667,-124.3,1
"2198","CA","Marshall School Junction, British Columbia",25,49.7111,-124.509,1
"2199","CA","Van Anda, British Columbia",324,49.7583,-124.55,1
"2200","CA","Lang Bay, British Columbia",301,49.7792,-124.346,1
"2201","CA","Brew Bay, British Columbia",100,49.7758,-124.371,1
"2202","CA","Myrtle Point, British Columbia",497,49.8012,-124.481,1
"2203","CA","Barney's Bar, British Columbia",405,49.7845,-124.444,1
"2204","CA","Pinetree, British Columbia",258,49.775,-124.419,1
"2205","CA","Black Point, British Columbia",574,49.774,-124.394,1
"2206","CA","Lasqueti, British Columbia",180,49.4918,-124.347,1
"2207","CA","Earls Cove, British Columbia",100,49.75,-124,1
"2208","CA","Egmont, British Columbia",100,49.75,-123.933,1
"2209","CA","Tuwanek, British Columbia",75,49.5442,-123.757,1
"2210","CA","Saltery Bay, British Columbia",50,49.7833,-124.183,1
"2211","CA","Powell River, British Columbia",2000,49.872,-124.546,1
"2212","CA","Sliammon, British Columbia",682,49.8962,-124.601,1
"2213","CA","Wildwood, British Columbia",1000,49.891,-124.557,1
"2214","CA","Westview, British Columbia",8500,49.8364,-124.525,1
"2215","CA","Cranberry, British Columbia",1000,49.8702,-124.523,1
"2216","CA","Lund, British Columbia",243,49.9818,-124.757,1
"2217","CA","Malibu, British Columbia",10,50.1671,-123.851,1
"2218","CA","Garibaldi, British Columbia",10,49.9667,-123.15,1
"2219","CA","Mansons Landing, British Columbia",198,50.0581,-124.98,1
"2220","CA","Klahoose, British Columbia",74,50.1281,-124.925,1
"2221","CA","Whaletown, British Columbia",100,50.1012,-125.047,1
"2222","CA","Read Island, British Columbia",10,50.1812,-125.086,1
"2223","CA","Samahquam, British Columbia",71,50.0513,-122.539,1
"2224","CA","Skookumchuck, British Columbia",72,49.943,-122.408,1
"2225","CA","Tipella, British Columbia",25,49.7446,-122.154,1
"2226","CA","Bear Creek, British Columbia",25,49.529,-121.761,1
"2227","CA","Silver River, British Columbia",25,49.5756,-121.818,1
"2228","CA","Dogwood Valley, British Columbia",125,49.4845,-121.425,1
"2229","CA","Squeah, British Columbia",50,49.5042,-121.42,1
"2230","CA","Yale, British Columbia",186,49.5632,-121.43,1
"2232","CA","Spuzzum, British Columbia",25,49.6886,-121.417,1
"2234","CA","North Bend, British Columbia",133,49.8833,-121.45,1
"2235","CA","Boston Bar, British Columbia",188,49.8624,-121.443,1
"2236","CA","Boothroyd, British Columbia",73,49.9638,-121.485,1
"2237","CA","Kanaka Bar, British Columbia",57,50.1127,-121.561,1
"2238","CA","Siska, British Columbia",74,50.1386,-121.571,1
"2240","CA","Lytton, British Columbia",235,50.2316,-121.583,1
"2241","CA","Skuppah, British Columbia",40,50.1885,-121.578,1
"2242","CA","Lower Nicola, British Columbia",1047,50.1597,-120.878,1
"2243","CA","Merritt, British Columbia",6998,50.1114,-120.79,1
"2244","CA","Shulus, British Columbia",100,50.1373,-120.853,1
"2245","CA","Coldwater, British Columbia",127,50.0358,-120.859,1
"2248","CA","Cayoose Creek, British Columbia",52,50.6721,-121.932,1
"2249","CA","Lillooet, British Columbia",1736,50.6941,-121.939,1
"2250","CA","T'it'q'et, British Columbia",195,50.6803,-121.944,1
"2251","CA","Xaxli'p, British Columbia",165,50.7372,-121.862,1
"2252","CA","Bridge River, British Columbia",208,50.7808,-121.975,1
"2253","CA","Shalalth, British Columbia",175,50.7294,-122.215,1
"2254","CA","South Shalalth, British Columbia",25,50.7288,-122.244,1
"2255","CA","Seton Portage, British Columbia",50,50.7069,-122.289,1
"2256","CA","Seton Lake, British Columbia",51,50.7047,-122.281,1
"2257","CA","Ts'kw'aylaxw, British Columbia",62,50.8167,-121.667,1
"2260","CA","Pavilion, British Columbia",56,50.8833,-121.833,1
"2261","CA","Moha, British Columbia",75,50.8641,-122.17,1
"2264","CA","Clinton, British Columbia",578,51.0942,-121.587,1
"2265","CA","Chasm, British Columbia",25,51.2167,-121.483,1
"2266","CA","70 Mile House, British Columbia",100,51.3084,-121.396,1
"2267","CA","Bonaparte, British Columbia",127,50.8383,-121.378,1
"2268","CA","Cache Creek, British Columbia",1037,50.8119,-121.323,1
"2269","CA","Ashcroft, British Columbia",1664,50.721,-121.28,1
"2271","CA","Boston Flats, British Columbia",25,50.7699,-121.304,1
"2272","CA","Walhachin, British Columbia",50,50.7515,-120.991,1
"2273","CA","Oregon Jack Creek, British Columbia",16,50.6667,-121.267,1
"2275","CA","Spences Bridge, British Columbia",100,50.4234,-121.344,1
"2276","CA","Cook's Ferry, British Columbia",42,50.4223,-121.32,1
"2277","CA","Shackan, British Columbia",43,50.284,-121.178,1
"2278","CA","Nooaitch, British Columbia",120,50.1545,-121.041,1
"2279","CA","Logan Lake, British Columbia",2162,50.4913,-120.813,1
"2281","CA","Brookmere, British Columbia",25,49.8181,-120.875,1
"2282","CA","Allison Lake, British Columbia",25,49.6889,-120.601,1
"2283","CA","Bankeir, British Columbia",25,49.7107,-120.225,1
"2285","CA","Vernon, British Columbia",35944,50.2642,-119.269,2
"2286","CA","Coldstream, British Columbia",4500,50.2292,-119.227,1
"2288","CA","Killiney Beach, British Columbia",250,50.1899,-119.506,1
"2289","CA","Fintry, British Columbia",50,50.1316,-119.506,1
"2290","CA","Wilson Landing, British Columbia",25,49.9821,-119.497,1
"2291","CA","Nahun, British Columbia",10,50.0833,-119.5,1
"2292","CA","Caesars, British Columbia",10,50.0667,-119.5,1
"2293","CA","Traders Cove, British Columbia",50,49.9361,-119.504,1
"2294","CA","Kedleston, British Columbia",500,50.3167,-119.183,1
"2297","CA","Armstrong, British Columbia",4241,50.4461,-119.199,1
"2298","CA","Enderby, British Columbia",2828,50.5549,-119.141,1
"2300","CA","Glenemma, British Columbia",75,50.4694,-119.352,1
"2301","CA","Hullcar, British Columbia",25,50.503,-119.27,1
"2302","CA","Spallumcheen, British Columbia",353,50.5314,-119.147,1
"2303","CA","Ashton Creek, British Columbia",50,50.556,-119.013,1
"2304","CA","Yankee Flats, British Columbia",25,50.5164,-119.375,1
"2306","CA","Falkland, British Columbia",805,50.5009,-119.557,1
"2307","CA","Grindrod, British Columbia",100,50.6276,-119.123,1
"2308","CA","Ranchero, British Columbia",500,50.657,-119.198,1
"2309","CA","Deep Creek, British Columbia",100,50.6094,-119.213,1
"2310","CA","Six Mile Point, British Columbia",243,50.7696,-119.011,1
"2311","CA","Mara, British Columbia",50,50.6853,-119.067,1
"2312","CA","Annis, British Columbia",10,50.7907,-119.082,1
"2313","CA","Sicamous, British Columbia",2676,50.835,-118.98,1
"2314","CA","Salmon Arm, British Columbia",10791,50.7,-119.267,2
"2315","CA","Canoe, British Columbia",1000,50.7515,-119.227,1
"2316","CA","Sunnybrae, British Columbia",250,50.7732,-119.27,1
"2317","CA","Tappen, British Columbia",66,50.784,-119.331,1
"2319","CA","Monte Lake, British Columbia",50,50.5254,-119.832,1
"2320","CA","Westwold, British Columbia",50,50.4679,-119.747,1
"2321","CA","Holmwood, British Columbia",10,50.6189,-119.954,1
"2322","CA","Duck Range, British Columbia",10,50.6192,-119.83,1
"2323","CA","Martin Prairie, British Columbia",10,50.6624,-119.812,1
"2324","CA","Pritchard, British Columbia",25,50.6851,-119.812,1
"2326","CA","Neskonlith, British Columbia",121,50.7739,-119.716,1
"2327","CA","Chase, British Columbia",2409,50.8221,-119.688,1
"2328","CA","Malakwa, British Columbia",619,50.94,-118.789,1
"2329","CA","Solsqua, British Columbia",100,50.8707,-118.94,1
"2330","CA","Blind Bay, British Columbia",1626,50.8833,-119.383,1
"2331","CA","Revelstoke, British Columbia",6869,51.0012,-118.196,1
"2332","CA","Kingfisher, British Columbia",238,50.6167,-118.733,1
"2333","CA","Seymour Arm, British Columbia",139,51.2484,-118.94,1
"2334","CA","Canyon Hot Springs, British Columbia",25,51.1369,-117.852,1
"2335","CA","Rogers Pass, British Columbia",10,51.3009,-117.521,1
"2336","CA","Blaeberry, British Columbia",25,51.4333,-117.067,1
"2337","CA","Donald, British Columbia",25,51.4958,-117.174,1
"2338","CA","Golden, British Columbia",3811,51.2949,-116.964,1
"2339","CA","Nicholson, British Columbia",100,51.2481,-116.901,1
"2340","CA","Parson, British Columbia",50,51.0708,-116.632,1
"2341","CA","Harrogate, British Columbia",25,50.9833,-116.45,1
"2342","CA","Spillimacheen, British Columbia",25,50.9072,-116.364,1
"2343","CA","Brisco, British Columbia",10,50.8333,-116.267,1
"2344","CA","Dry Gulch, British Columbia",25,50.5842,-116.041,1
"2345","CA","Field, British Columbia",125,51.3945,-116.482,1
"2346","CA","Shelter Bay, British Columbia",0,50.6352,-117.925,1
"2347","CA","Galena, British Columbia",0,50.6167,-117.867,1
"2348","CA","Galena Bay, British Columbia",10,50.6667,-117.85,1
"2349","CA","Beaton, British Columbia",10,50.7333,-117.733,1
"2350","CA","Trout Lake, British Columbia",25,50.6472,-117.539,1
"2351","CA","Ferguson, British Columbia",10,50.6833,-117.483,1
"2352","CA","Brouse, British Columbia",50,50.2167,-117.75,1
"2353","CA","Carrolls Landing, British Columbia",10,50.0333,-117.9,1
"2354","CA","Rosebery, British Columbia",10,50.0333,-117.411,1
"2355","CA","Howser, British Columbia",25,50.3,-116.95,1
"2356","CA","Crowsnest, British Columbia",0,49.6368,-114.695,1
"2358","CA","Balmoral, British Columbia",10,50.8531,-119.355,1
"2359","CA","Notch Hill, British Columbia",75,50.8528,-119.435,1
"2360","CA","Sorrento, British Columbia",680,50.8782,-119.467,1
"2361","CA","Scotch Creek, British Columbia",100,50.9014,-119.451,1
"2362","CA","Celista, British Columbia",204,50.9444,-119.349,1
"2363","CA","Anglemont, British Columbia",227,50.9667,-119.167,1
"2364","CA","Magna Bay, British Columbia",10,50.9618,-119.284,1
"2365","CA","Eagle Bay, British Columbia",10,50.9333,-119.217,1
"2366","CA","White Lake, British Columbia",150,50.8798,-119.302,1
"2367","CA","Lee Creek, British Columbia",100,50.9078,-119.534,1
"2368","CA","Little Shuswap Lake, British Columbia",186,50.8758,-119.612,1
"2369","CA","Adams Lake, British Columbia",310,50.8328,-119.708,1
"2370","CA","Pinantan Lake, British Columbia",300,50.7264,-120.036,1
"2371","CA","Monte Creek, British Columbia",50,50.6487,-119.958,1
"2372","CA","Campbell Creek, British Columbia",450,50.654,-120.085,1
"2373","CA","Dallas, British Columbia",2300,50.6667,-120.167,1
"2374","CA","Barnhartvale, British Columbia",2000,50.6505,-120.17,1
"2375","CA","Valleyview, British Columbia",3000,50.6738,-120.25,1
"2376","CA","Kamloops, British Columbia",56817,50.6783,-120.348,3
"2377","CA","Rayleigh, British Columbia",2000,50.7974,-120.32,1
"2378","CA","Westsyde, British Columbia",4000,50.7637,-120.348,1
"2379","CA","Heffley Creek, British Columbia",200,50.8583,-120.271,1
"2380","CA","Sun Peaks, British Columbia",300,50.878,-119.908,1
"2382","CA","Tranquille, British Columbia",25,50.72,-120.521,1
"2383","CA","Savona, British Columbia",350,50.7511,-120.841,1
"2386","CA","Lac Le Jeune, British Columbia",25,50.4817,-120.493,1
"2387","CA","Stump Lake, British Columbia",25,50.3883,-120.328,1
"2388","CA","Douglas Lake, British Columbia",50,50.1667,-120.2,1
"2389","CA","Upper Nicola, British Columbia",204,50.137,-120.278,1
"2390","CA","Black Pines, British Columbia",50,50.9339,-120.258,1
"2391","CA","Whispering Pines/Clinton, British Columbia",64,50.9848,-120.245,1
"2392","CA","Cahilty, British Columbia",10,50.95,-120.017,1
"2393","CA","McLure, British Columbia",10,51.0539,-120.225,1
"2394","CA","Louis Creek, British Columbia",50,51.1401,-120.122,1
"2395","CA","Barriere, British Columbia",1209,51.1819,-120.133,1
"2396","CA","Chinook Cove, British Columbia",25,51.2333,-120.167,1
"2397","CA","Simpcw, British Columbia",118,51.2654,-120.151,1
"2398","CA","Darfield, British Columbia",25,51.3,-120.183,1
"2399","CA","Little Fort, British Columbia",75,51.4249,-120.207,1
"2400","CA","Clearwater, British Columbia",1500,51.65,-120.033,1
"2401","CA","Blackpool, British Columbia",200,51.5969,-120.12,1
"2402","CA","Birch Island, British Columbia",50,51.5971,-119.91,1
"2403","CA","Vavenby, British Columbia",100,51.5858,-119.726,1
"2404","CA","Avola, British Columbia",50,51.7812,-119.323,1
"2405","CA","Blue River, British Columbia",200,52.1061,-119.306,1
"2406","CA","Mica Creek, British Columbia",50,52.0059,-118.562,1
"2407","CA","Summit Lake, British Columbia",25,50.1523,-117.661,1
"2408","CA","Shoreholme, British Columbia",10,50.3,-117.85,1
"2409","CA","Albreda, British Columbia",10,52.6375,-119.162,1
"2410","CA","Valemount, British Columbia",1018,52.8305,-119.265,1
"2411","CA","Cedarside, British Columbia",25,52.7823,-119.25,1
"2413","CA","Mount Robson, British Columbia",0,53.0309,-119.228,1
"2414","CA","Dunster, British Columbia",25,53.127,-119.839,1
"2415","CA","McBride, British Columbia",660,53.3,-120.167,1
"2416","CA","Crescent Spur, British Columbia",10,53.5717,-120.695,1
"2417","CA","Loos, British Columbia",25,53.6021,-120.719,1
"2418","CA","Dome Creek, British Columbia",10,53.7425,-121.026,1
"2419","CA","Penny, British Columbia",10,53.8474,-121.284,1
"2420","CA","Sinclair Mills, British Columbia",25,54.0167,-121.683,1
"2421","CA","Upper Fraser, British Columbia",25,54.1082,-121.931,1
"2422","CA","Aleza Lake, British Columbia",25,54.1143,-122.034,1
"2423","CA","Willow River, British Columbia",169,54.0787,-122.474,1
"2424","CA","Giscome, British Columbia",10,54.0667,-122.367,1
"2425","CA","Prince George, British Columbia",65082,53.9116,-122.776,3
"2426","CA","Shelley, British Columbia",50,54,-122.617,1
"2427","CA","Lheidli T'enneh, British Columbia",107,54.0101,-122.616,1
"2428","CA","Foreman, British Columbia",75,53.95,-122.683,1
"2429","CA","Bonnet Hill, British Columbia",300,53.9,-122.617,1
"2430","CA","Miworth, British Columbia",225,53.9399,-122.949,1
"2432","CA","Bear Lake, British Columbia",170,54.4959,-122.679,1
"2433","CA","Buckhorn, British Columbia",100,53.7942,-122.655,1
"2434","CA","Pineview, British Columbia",200,53.8367,-122.658,1
"2435","CA","Red Rock, British Columbia",10,53.6886,-122.671,1
"2436","CA","Stoner, British Columbia",25,53.6291,-122.662,1
"2437","CA","Hixon, British Columbia",202,53.4204,-122.586,1
"2438","CA","Salmon Valley, British Columbia",10,54.0833,-122.7,1
"2439","CA","Cinema, British Columbia",10,53.2333,-122.45,1
"2440","CA","Ten Mile Lake, British Columbia",50,53.0883,-122.44,1
"2441","CA","Barlow Creek, British Columbia",250,53.023,-122.445,1
"2442","CA","Quesnel, British Columbia",9326,52.9806,-122.504,1
"2443","CA","Red Bluff, British Columbia",1000,52.9654,-122.461,1
"2445","CA","Rich Bar, British Columbia",350,52.9149,-122.456,1
"2446","CA","Bouchie Lake, British Columbia",350,53.0262,-122.597,1
"2447","CA","Cottonwood, British Columbia",25,53.0522,-122.156,1
"2448","CA","Wells, British Columbia",150,53.1041,-121.571,1
"2449","CA","Horsefly, British Columbia",150,52.3333,-121.417,1
"2450","CA","Likely, British Columbia",50,52.6187,-121.565,1
"2451","CA","Hydraulic, British Columbia",25,52.6148,-121.707,1
"2452","CA","Big Lake Ranch, British Columbia",152,52.4049,-121.876,1
"2453","CA","Quesnel Forks, British Columbia",25,52.6564,-121.663,1
"2454","CA","Kersley, British Columbia",376,52.8358,-122.418,1
"2455","CA","Gravelle Ferry, British Columbia",10,52.85,-122.233,1
"2456","CA","McLeese Lake, British Columbia",228,52.4137,-122.296,1
"2457","CA","Soda Creek, British Columbia",47,52.3275,-122.275,1
"2459","CA","Williams Lake, British Columbia",9744,52.1415,-122.143,1
"2460","CA","Sugarcane, British Columbia",237,52.1088,-121.995,1
"2461","CA","150 Mile House, British Columbia",447,52.1147,-121.935,1
"2462","CA","Esler, British Columbia",301,52.1042,-122.184,1
"2463","CA","Chilcotin Road Area, British Columbia",370,52.1166,-122.179,1
"2464","CA","Dog Creek, British Columbia",880,52.0944,-122.114,1
"2465","CA","South Lakeside, British Columbia",1000,52.1083,-122.097,1
"2466","CA","Pine Valley, British Columbia",188,52.1753,-122.09,1
"2467","CA","Fox Mountain, British Columbia",268,52.1402,-122.116,1
"2468","CA","Commodore Heights, British Columbia",725,52.1667,-122.133,1
"2470","CA","Miocene, British Columbia",50,52.2503,-121.771,1
"2472","CA","Dugan Lake, British Columbia",50,52.1667,-121.925,1
"2473","CA","Alkali Lake, British Columbia",363,51.788,-122.227,1
"2474","CA","Riske Creek, British Columbia",10,51.9596,-122.518,1
"2475","CA","Toosey, British Columbia",128,51.9323,-122.506,1
"2476","CA","Springhouse, British Columbia",75,51.9667,-122.133,1
"2477","CA","St. Joseph Mission, British Columbia",25,52.0667,-121.95,1
"2478","CA","141 Mile House, British Columbia",75,51.994,-121.846,1
"2479","CA","Lac la Hache, British Columbia",245,51.8145,-121.465,1
"2480","CA","122 Mile House, British Columbia",25,51.8483,-121.599,1
"2481","CA","Tatton, British Columbia",50,51.7057,-121.385,1
"2482","CA","108 Mile Ranch, British Columbia",2338,51.7281,-121.351,1
"2483","CA","105 Mile House, British Columbia",150,51.7069,-121.331,1
"2484","CA","103 Mile, British Columbia",497,51.689,-121.314,1
"2485","CA","100 Mile House, British Columbia",1683,51.6391,-121.294,1
"2486","CA","Buffalo Creek, British Columbia",50,51.7333,-121.15,1
"2487","CA","Gateway, British Columbia",100,51.6808,-121.211,1
"2488","CA","Forest Grove, British Columbia",331,51.7667,-121.1,1
"2489","CA","Canim Lake, British Columbia",243,51.7726,-120.986,1
"2490","CA","Eagle Creek, British Columbia",25,51.8597,-120.866,1
"2491","CA","Deka Lake, British Columbia",250,51.6083,-120.85,1
"2492","CA","Mahood Falls, British Columbia",10,51.8426,-120.639,1
"2494","CA","Imperial Ranchettes, British Columbia",441,51.613,-121.183,1
"2495","CA","Lone Butte, British Columbia",317,51.5579,-121.216,1
"2496","CA","Anderson Subdivision, British Columbia",279,51.5795,-121.138,1
"2497","CA","93 Mile, British Columbia",25,51.5748,-121.341,1
"2498","CA","Roe Lake, British Columbia",25,51.5208,-120.831,1
"2499","CA","Bridge Lake, British Columbia",25,51.4786,-120.726,1
"2500","CA","Loon Lake, British Columbia",50,51.0833,-121.3,1
"2501","CA","Vidette, British Columbia",10,51.1667,-120.9,1
"2502","CA","Criss Creek, British Columbia",25,51.05,-120.733,1
"2504","CA","Canoe Creek, British Columbia",109,51.5887,-122.208,1
"2506","CA","Gang Ranch, British Columbia",10,51.5538,-122.351,1
"2508","CA","Big Bar Creek, British Columbia",10,51.1829,-122.117,1
"2509","CA","Hanceville, British Columbia",10,51.9417,-123.099,1
"2510","CA","Stone, British Columbia",212,51.9244,-123.131,1
"2511","CA","Tl'etinqox-t'in Government Office, British Columbia",526,52.0242,-123.175,1
"2514","CA","Big Creek, British Columbia",10,51.7188,-123.038,1
"2515","CA","Alexis Creek, British Columbia",163,52.1413,-123.947,1
"2516","CA","Chilanko Forks, British Columbia",25,52.1199,-124.061,1
"2517","CA","Chezacut, British Columbia",10,52.3993,-124.028,1
"2518","CA","Tatla Lake, British Columbia",10,51.9,-124.6,1
"2519","CA","Kleena Kleene, British Columbia",25,51.9504,-124.847,1
"2520","CA","Towdystan, British Columbia",10,52.2634,-125.087,1
"2521","CA","Ulkatcho, British Columbia",20,52.2937,-125.114,1
"2523","CA","Nimpo Lake, British Columbia",100,52.3364,-125.14,1
"2524","CA","Anahim Lake, British Columbia",545,52.4614,-125.303,1
"2525","CA","Firvale, British Columbia",50,52.4385,-126.292,1
"2526","CA","Hagensborg, British Columbia",300,52.3864,-126.557,1
"2527","CA","Bella Coola, British Columbia",923,52.3706,-126.752,1
"2528","CA","Kluskus, British Columbia",32,53.0904,-124.493,1
"2529","CA","Nazko, British Columbia",117,52.9435,-123.581,1
"2532","CA","Blackwater, British Columbia",10,53.2875,-123.151,1
"2533","CA","Punchaw, British Columbia",10,53.4306,-123.182,1
"2534","CA","Baldy Hughes, British Columbia",25,53.6246,-122.933,1
"2535","CA","Ocean Falls, British Columbia",25,52.3472,-127.689,1
"2536","CA","Bella Bella, British Columbia",1066,52.1639,-128.144,1
"2537","CA","Shearwater, British Columbia",100,52.1466,-128.092,1
"2538","CA","Rivers Inlet, British Columbia",0,51.6842,-127.259,1
"2539","CA","Oweekeno, British Columbia",85,51.6853,-127.207,1
"2540","CA","Goose Bay, British Columbia",0,51.38,-127.657,1
"2541","CA","Good Hope, British Columbia",0,51.5695,-127.515,1
"2542","CA","Dawsons Landing, British Columbia",0,51.5805,-127.586,1
"2543","CA","Wadhams, British Columbia",0,51.5171,-127.519,1
"2544","CA","Duncanby Landing, British Columbia",0,51.4065,-127.644,1
"2545","CA","Holberg, British Columbia",100,50.6623,-128.011,1
"2546","CA","Winter Harbour, British Columbia",10,50.5167,-128.033,1
"2547","CA","Mahatta River, British Columbia",10,50.4586,-127.798,1
"2548","CA","Bull Harbour, British Columbia",5,50.9177,-127.931,1
"2550","CA","Coal Harbour, British Columbia",176,50.6,-127.583,1
"2551","CA","Quatsino, British Columbia",234,50.6151,-127.574,1
"2552","CA","Gwa'Sala- Nakwaxda'xw, British Columbia",432,50.7333,-127.5,1
"2553","CA","Port Hardy, British Columbia",2800,50.7189,-127.507,1
"2554","CA","Fort Rupert, British Columbia",750,50.6889,-127.42,1
"2555","CA","Kwakiutl, British Columbia",271,50.6931,-127.411,1
"2556","CA","Port McNeill, British Columbia",2623,50.586,-127.079,1
"2557","CA","Sointula, British Columbia",594,50.6333,-127.017,1
"2558","CA","Hyde Creek, British Columbia",474,50.5805,-127,1
"2559","CA","Alert Bay, British Columbia",556,50.5789,-126.92,1
"2560","CA","Mitchell Bay, British Columbia",10,50.6333,-126.85,1
"2561","CA","Namgis, British Columbia",303,50.5919,-126.944,1
"2562","CA","Yreka, British Columbia",0,50.4638,-127.558,1
"2563","CA","Rumble Beach, British Columbia",375,50.4265,-127.482,1
"2564","CA","Port Alice, British Columbia",0,50.3833,-127.45,1
"2565","CA","Health Bay, British Columbia",40,50.6939,-126.597,1
"2566","CA","Sullivan Bay, British Columbia",0,50.8833,-126.817,1
"2567","CA","Shawl Bay, British Columbia",10,50.8433,-126.56,1
"2568","CA","Thompson Sound, British Columbia",0,50.8037,-126.008,1
"2569","CA","Woss, British Columbia",250,50.2167,-126.6,1
"2570","CA","Echo Bay, British Columbia",10,50.7485,-126.494,1
"2571","CA","Minstrel Island, British Columbia",0,50.6154,-126.308,1
"2572","CA","Nimpkish, British Columbia",10,50.3333,-126.917,1
"2573","CA","Telegraph Cove, British Columbia",10,50.5457,-126.828,1
"2574","CA","Kyuquot, British Columbia",182,50.0281,-127.377,1
"2575","CA","Zeballos, British Columbia",189,49.987,-126.847,1
"2576","CA","Nuchatlaht, British Columbia",54,49.9901,-126.94,1
"2577","CA","Ehattesaht, British Columbia",79,49.9828,-126.86,1
"2578","CA","Queens Cove, British Columbia",0,49.8833,-126.983,1
"2580","CA","Tahsis, British Columbia",366,49.9303,-126.655,1
"2581","CA","Yuquot, British Columbia",5,49.5957,-126.624,1
"2582","CA","Nootka, British Columbia",0,49.6248,-126.627,1
"2583","CA","Kendrick Camp, British Columbia",0,49.7244,-126.651,1
"2584","CA","Blowhole, British Columbia",0,49.8292,-126.676,1
"2585","CA","Ceepeecee, British Columbia",10,49.8732,-126.711,1
"2586","CA","Esperanza, British Columbia",10,49.8713,-126.738,1
"2588","CA","Hesquiat, British Columbia",10,49.3959,-126.471,1
"2589","CA","Estevan Point, British Columbia",0,49.3782,-126.534,1
"2590","CA","Boat Basin, British Columbia",0,49.4792,-126.425,1
"2591","CA","Stewardson Inlet, British Columbia",0,49.4217,-126.316,1
"2592","CA","Hesquiaht, British Columbia",103,49.3678,-126.278,1
"2593","CA","Hot Springs Cove, British Columbia",0,49.352,-126.26,1
"2594","CA","Ahousat, British Columbia",0,49.2842,-126.074,1
"2595","CA","Marktosis, British Columbia",661,49.2786,-126.058,1
"2596","CA","Tofino, British Columbia",1655,49.1505,-125.906,1
"2598","CA","Opitsat, British Columbia",174,49.1751,-125.912,1
"2599","CA","Tla-o-qui-aht, British Columbia",160,49.0713,-125.782,1
